Rank,Player,Deck,Wins,Losses,Card,Count,Main/Side
231,Themis Gkyzis,Esper Doom Foretold,1,2,Brightclimb Pathway,4,Main
231,Themis Gkyzis,Esper Doom Foretold,1,2,Clearwater Pathway,4,Main
231,Themis Gkyzis,Esper Doom Foretold,1,2,Dance of the Manse,2,Main
231,Themis Gkyzis,Esper Doom Foretold,1,2,Hengegate Pathway,4,Main
231,Themis Gkyzis,Esper Doom Foretold,1,2,Omen of the Sun,3,Main
231,Themis Gkyzis,Esper Doom Foretold,1,2,Island,2,Main
231,Themis Gkyzis,Esper Doom Foretold,1,2,Elspeth's Nightmare,4,Main
231,Themis Gkyzis,Esper Doom Foretold,1,2,Eliminate,3,Main
231,Themis Gkyzis,Esper Doom Foretold,1,2,Darkbore Pathway,3,Main
231,Themis Gkyzis,Esper Doom Foretold,1,2,Plains,3,Main
231,Themis Gkyzis,Esper Doom Foretold,1,2,Mystical Dispute,4,Sideboard
231,Themis Gkyzis,Esper Doom Foretold,1,2,Chainweb Aracnir,2,Sideboard
231,Themis Gkyzis,Esper Doom Foretold,1,2,Dance of the Manse,1,Sideboard
231,Themis Gkyzis,Esper Doom Foretold,1,2,"Yorion, Sky Nomad",1,Sideboard
231,Themis Gkyzis,Esper Doom Foretold,1,2,Cling to Dust,1,Sideboard
231,Themis Gkyzis,Esper Doom Foretold,1,2,Eliminate,1,Sideboard
231,Themis Gkyzis,Esper Doom Foretold,1,2,Archon of Sun's Grace,1,Sideboard
231,Themis Gkyzis,Esper Doom Foretold,1,2,Negate,2,Sideboard
231,Themis Gkyzis,Esper Doom Foretold,1,2,Disdainful Stroke,2,Sideboard
232,Hélio Lima,Esper Doom Foretold,1,2,Extinction Event,1,Main
232,Hélio Lima,Esper Doom Foretold,1,2,Omen of the Sea,4,Main
232,Hélio Lima,Esper Doom Foretold,1,2,Dance of the Manse,2,Main
232,Hélio Lima,Esper Doom Foretold,1,2,Swamp,2,Main
232,Hélio Lima,Esper Doom Foretold,1,2,Elspeth's Nightmare,3,Main
232,Hélio Lima,Esper Doom Foretold,1,2,Treacherous Blessing,2,Main
232,Hélio Lima,Esper Doom Foretold,1,2,Doomskar,2,Main
232,Hélio Lima,Esper Doom Foretold,1,2,Emeria's Call,2,Main
232,Hélio Lima,Esper Doom Foretold,1,2,Gates of Istfell,2,Main
232,Hélio Lima,Esper Doom Foretold,1,2,Doom Foretold,4,Main
232,Hélio Lima,Esper Doom Foretold,1,2,Elspeth Conquers Death,2,Main
232,Hélio Lima,Esper Doom Foretold,1,2,Glass Casket,2,Main
232,Hélio Lima,Esper Doom Foretold,1,2,Brightclimb Pathway,4,Main
232,Hélio Lima,Esper Doom Foretold,1,2,Clearwater Pathway,4,Main
232,Hélio Lima,Esper Doom Foretold,1,2,Hagra Mauling,1,Main
232,Hélio Lima,Esper Doom Foretold,1,2,Fabled Passage,2,Main
232,Hélio Lima,Esper Doom Foretold,1,2,Plains,2,Main
232,Hélio Lima,Esper Doom Foretold,1,2,Negate,3,Main
232,Hélio Lima,Esper Doom Foretold,1,2,Heartless Act,4,Main
232,Hélio Lima,Esper Doom Foretold,1,2,Omen of the Sun,2,Main
232,Hélio Lima,Esper Doom Foretold,1,2,"Yorion, Sky Nomad",2,Main
232,Hélio Lima,Esper Doom Foretold,1,2,Hengegate Pathway,4,Main
232,Hélio Lima,Esper Doom Foretold,1,2,Island,2,Main
232,Hélio Lima,Esper Doom Foretold,1,2,Eliminate,2,Main
232,Hélio Lima,Esper Doom Foretold,1,2,Mystical Dispute,3,Sideboard
232,Hélio Lima,Esper Doom Foretold,1,2,Cling to Dust,1,Sideboard
232,Hélio Lima,Esper Doom Foretold,1,2,Tormod's Crypt,1,Sideboard
232,Hélio Lima,Esper Doom Foretold,1,2,Shark Typhoon,2,Sideboard
232,Hélio Lima,Esper Doom Foretold,1,2,Disdainful Stroke,3,Sideboard
232,Hélio Lima,Esper Doom Foretold,1,2,Soul Shatter,2,Sideboard
232,Hélio Lima,Esper Doom Foretold,1,2,Agonizing Remorse,2,Sideboard
232,Hélio Lima,Esper Doom Foretold,1,2,Shadows' Verdict,1,Sideboard
233,Gustavo Mendez,Mono-Black Planeswalkers,1,2,Bloodchief's Thirst,4,Main
233,Gustavo Mendez,Mono-Black Planeswalkers,1,2,Castle Locthwain,2,Main
233,Gustavo Mendez,Mono-Black Planeswalkers,1,2,Faceless Haven,3,Main
233,Gustavo Mendez,Mono-Black Planeswalkers,1,2,Duress,4,Main
233,Gustavo Mendez,Mono-Black Planeswalkers,1,2,Extinction Event,4,Main
233,Gustavo Mendez,Mono-Black Planeswalkers,1,2,Field of Ruin,2,Main
233,Gustavo Mendez,Mono-Black Planeswalkers,1,2,Forsaken Monument,3,Main
233,Gustavo Mendez,Mono-Black Planeswalkers,1,2,Cling to Dust,2,Main
233,Gustavo Mendez,Mono-Black Planeswalkers,1,2,Heartless Act,4,Main
233,Gustavo Mendez,Mono-Black Planeswalkers,1,2,Labyrinth of Skophos,1,Main
233,Gustavo Mendez,Mono-Black Planeswalkers,1,2,Mazemind Tome,4,Main
233,Gustavo Mendez,Mono-Black Planeswalkers,1,2,Radiant Fountain,4,Main
233,Gustavo Mendez,Mono-Black Planeswalkers,1,2,Solemn Simulacrum,4,Main
233,Gustavo Mendez,Mono-Black Planeswalkers,1,2,"Ugin, the Spirit Dragon",4,Main
233,Gustavo Mendez,Mono-Black Planeswalkers,1,2,Crawling Barrens,3,Main
233,Gustavo Mendez,Mono-Black Planeswalkers,1,2, Snow-Covered Swamp,11,Main
233,Gustavo Mendez,Mono-Black Planeswalkers,1,2,Skull Raid,1,Main
233,Gustavo Mendez,Mono-Black Planeswalkers,1,2,Soul Shatter,2,Sideboard
233,Gustavo Mendez,Mono-Black Planeswalkers,1,2,Agonizing Remorse,4,Sideboard
233,Gustavo Mendez,Mono-Black Planeswalkers,1,2,Eliminate,1,Sideboard
233,Gustavo Mendez,Mono-Black Planeswalkers,1,2,Erebos's Intervention,2,Sideboard
233,Gustavo Mendez,Mono-Black Planeswalkers,1,2,"Liliana, Waker of the Dead",2,Sideboard
233,Gustavo Mendez,Mono-Black Planeswalkers,1,2,Shadows' Verdict,2,Sideboard
233,Gustavo Mendez,Mono-Black Planeswalkers,1,2,Inscription of Ruin,2,Sideboard
234,John Cronin,Dimir Control,1,2,Essence Scatter,2,Main
234,John Cronin,Dimir Control,1,2,Island,6,Main
234,John Cronin,Dimir Control,1,2,Jwari Disruption,2,Main
234,John Cronin,Dimir Control,1,2,Alrund's Epiphany,2,Main
234,John Cronin,Dimir Control,1,2,Silundi Vision,2,Main
234,John Cronin,Dimir Control,1,2,Saw It Coming,4,Main
234,John Cronin,Dimir Control,1,2,Behold the Multiverse,4,Main
234,John Cronin,Dimir Control,1,2,Fabled Passage,4,Main
234,John Cronin,Dimir Control,1,2,Shark Typhoon,4,Main
234,John Cronin,Dimir Control,1,2,Bloodchief's Thirst,2,Main
234,John Cronin,Dimir Control,1,2,Swamp,6,Main
234,John Cronin,Dimir Control,1,2,Eliminate,2,Main
234,John Cronin,Dimir Control,1,2,Heartless Act,3,Main
234,John Cronin,Dimir Control,1,2,"Valki, God of Lies",3,Main
234,John Cronin,Dimir Control,1,2,Extinction Event,3,Main
234,John Cronin,Dimir Control,1,2,Clearwater Pathway,4,Main
234,John Cronin,Dimir Control,1,2,Mountain,1,Main
234,John Cronin,Dimir Control,1,2,Cling to Dust,1,Main
234,John Cronin,Dimir Control,1,2,Raugrin Triome,1,Main
234,John Cronin,Dimir Control,1,2,Crawling Barrens,2,Main
234,John Cronin,Dimir Control,1,2,Castle Vantress,2,Main
234,John Cronin,Dimir Control,1,2,Disdainful Stroke,2,Sideboard
234,John Cronin,Dimir Control,1,2,Negate,2,Sideboard
234,John Cronin,Dimir Control,1,2,Mystical Dispute,3,Sideboard
234,John Cronin,Dimir Control,1,2,Skyclave Shade,3,Sideboard
234,John Cronin,Dimir Control,1,2,Bloodchief's Thirst,1,Sideboard
234,John Cronin,Dimir Control,1,2,Eliminate,1,Sideboard
234,John Cronin,Dimir Control,1,2,Extinction Event,1,Sideboard
234,John Cronin,Dimir Control,1,2,Shadows' Verdict,2,Sideboard
235,Tania Russell,Sultai Ultimatum,1,2,Forest,4,Main
235,Tania Russell,Sultai Ultimatum,1,2,Swamp,3,Main
235,Tania Russell,Sultai Ultimatum,1,2,Island,3,Main
235,Tania Russell,Sultai Ultimatum,1,2,Negate,2,Main
235,Tania Russell,Sultai Ultimatum,1,2,Cultivate,4,Main
235,Tania Russell,Sultai Ultimatum,1,2,Temple of Mystery,1,Main
235,Tania Russell,Sultai Ultimatum,1,2,Mystical Dispute,3,Main
235,Tania Russell,Sultai Ultimatum,1,2,Fabled Passage,4,Main
235,Tania Russell,Sultai Ultimatum,1,2,Omen of the Sea,4,Main
235,Tania Russell,Sultai Ultimatum,1,2,Wolfwillow Haven,4,Main
235,Tania Russell,Sultai Ultimatum,1,2,Kiora Bests the Sea God,1,Main
235,Tania Russell,Sultai Ultimatum,1,2,Heartless Act,3,Main
235,Tania Russell,Sultai Ultimatum,1,2,Emergent Ultimatum,4,Main
235,Tania Russell,Sultai Ultimatum,1,2,Zagoth Triome,4,Main
235,Tania Russell,Sultai Ultimatum,1,2,Ketria Triome,1,Main
235,Tania Russell,Sultai Ultimatum,1,2,Clearwater Pathway,4,Main
235,Tania Russell,Sultai Ultimatum,1,2,Sea Gate Restoration,2,Main
235,Tania Russell,Sultai Ultimatum,1,2,Jwari Disruption,4,Main
235,Tania Russell,Sultai Ultimatum,1,2,Shadows' Verdict,3,Main
235,Tania Russell,Sultai Ultimatum,1,2,Barkchannel Pathway,4,Main
235,Tania Russell,Sultai Ultimatum,1,2,Blightstep Pathway,1,Main
235,Tania Russell,Sultai Ultimatum,1,2,Darkbore Pathway,4,Main
235,Tania Russell,Sultai Ultimatum,1,2,Binding the Old Gods,4,Main
235,Tania Russell,Sultai Ultimatum,1,2,"Vorinclex, Monstrous Raider",1,Main
235,Tania Russell,Sultai Ultimatum,1,2,"Valki, God of Lies",2,Main
235,Tania Russell,Sultai Ultimatum,1,2,Alrund's Epiphany,2,Main
235,Tania Russell,Sultai Ultimatum,1,2,Behold the Multiverse,4,Main
235,Tania Russell,Sultai Ultimatum,1,2,Duress,3,Sideboard
235,Tania Russell,Sultai Ultimatum,1,2,Negate,1,Sideboard
235,Tania Russell,Sultai Ultimatum,1,2,Mystical Dispute,1,Sideboard
235,Tania Russell,Sultai Ultimatum,1,2,Cling to Dust,1,Sideboard
235,Tania Russell,Sultai Ultimatum,1,2,"Polukranos, Unchained",2,Sideboard
235,Tania Russell,Sultai Ultimatum,1,2,Heartless Act,1,Sideboard
235,Tania Russell,Sultai Ultimatum,1,2,"Yorion, Sky Nomad",1,Sideboard
235,Tania Russell,Sultai Ultimatum,1,2,Eliminate,1,Sideboard
235,Tania Russell,Sultai Ultimatum,1,2,Mazemind Tome,1,Sideboard
235,Tania Russell,Sultai Ultimatum,1,2,Shadows' Verdict,1,Sideboard
235,Tania Russell,Sultai Ultimatum,1,2,"Koma, Cosmos Serpent",1,Sideboard
235,Tania Russell,Sultai Ultimatum,1,2,Crippling Fear,1,Sideboard
236,samsoni1,Rakdos Sacrifice,1,2,Castle Locthwain,2,Main
236,samsoni1,Rakdos Sacrifice,1,2,Village Rites,4,Main
236,samsoni1,Rakdos Sacrifice,1,2,Heartless Act,2,Main
236,samsoni1,Rakdos Sacrifice,1,2,Skyclave Shade,2,Main
236,samsoni1,Rakdos Sacrifice,1,2,"Valki, God of Lies",2,Main
236,samsoni1,Rakdos Sacrifice,1,2,Woe Strider,4,Main
236,samsoni1,Rakdos Sacrifice,1,2,"Rankle, Master of Pranks",2,Main
236,samsoni1,Rakdos Sacrifice,1,2,Claim the Firstborn,4,Main
236,samsoni1,Rakdos Sacrifice,1,2,Bonecrusher Giant,3,Main
236,samsoni1,Rakdos Sacrifice,1,2,The Akroan War,2,Main
236,samsoni1,Rakdos Sacrifice,1,2,Goldspan Dragon,2,Main
236,samsoni1,Rakdos Sacrifice,1,2,Shatterskull Smashing,4,Main
236,samsoni1,Rakdos Sacrifice,1,2,Blightstep Pathway,4,Main
236,samsoni1,Rakdos Sacrifice,1,2,Savai Triome,2,Main
236,samsoni1,Rakdos Sacrifice,1,2,Fabled Passage,4,Main
236,samsoni1,Rakdos Sacrifice,1,2,Shredded Sails,1,Main
236,samsoni1,Rakdos Sacrifice,1,2,Bloodchief's Thirst,1,Main
236,samsoni1,Rakdos Sacrifice,1,2,"Kroxa, Titan of Death's Hunger",3,Main
236,samsoni1,Rakdos Sacrifice,1,2,Tymaret Calls the Dead,2,Main
236,samsoni1,Rakdos Sacrifice,1,2,Swamp,6,Main
236,samsoni1,Rakdos Sacrifice,1,2,Mountain,4,Main
236,samsoni1,Rakdos Sacrifice,1,2,Duress,2,Sideboard
236,samsoni1,Rakdos Sacrifice,1,2,Agonizing Remorse,1,Sideboard
236,samsoni1,Rakdos Sacrifice,1,2,Soul Shatter,2,Sideboard
236,samsoni1,Rakdos Sacrifice,1,2,Robber of the Rich,4,Sideboard
236,samsoni1,Rakdos Sacrifice,1,2,"Liliana, Waker of the Dead",1,Sideboard
236,samsoni1,Rakdos Sacrifice,1,2,Ox of Agonas,2,Sideboard
236,samsoni1,Rakdos Sacrifice,1,2,Skyclave Shade,1,Sideboard
236,samsoni1,Rakdos Sacrifice,1,2,Shredded Sails,1,Sideboard
236,samsoni1,Rakdos Sacrifice,1,2,The Akroan War,1,Sideboard
237,Jonathan Lobo Melamed,Dimir Rogues,1,2,Essence Scatter,1,Main
237,Jonathan Lobo Melamed,Dimir Rogues,1,2,Soaring Thought-Thief,4,Main
237,Jonathan Lobo Melamed,Dimir Rogues,1,2,Thieves' Guild Enforcer,4,Main
237,Jonathan Lobo Melamed,Dimir Rogues,1,2,Lullmage's Domination,1,Main
237,Jonathan Lobo Melamed,Dimir Rogues,1,2,Agadeem's Awakening,2,Main
237,Jonathan Lobo Melamed,Dimir Rogues,1,2,Bloodchief's Thirst,2,Main
237,Jonathan Lobo Melamed,Dimir Rogues,1,2,Drown in the Loch,4,Main
237,Jonathan Lobo Melamed,Dimir Rogues,1,2,Heartless Act,3,Main
237,Jonathan Lobo Melamed,Dimir Rogues,1,2,Into the Story,4,Main
237,Jonathan Lobo Melamed,Dimir Rogues,1,2,Clearwater Pathway,4,Main
237,Jonathan Lobo Melamed,Dimir Rogues,1,2,Island,3,Main
237,Jonathan Lobo Melamed,Dimir Rogues,1,2,Swamp,3,Main
237,Jonathan Lobo Melamed,Dimir Rogues,1,2,Temple of Deceit,4,Main
237,Jonathan Lobo Melamed,Dimir Rogues,1,2,Ruin Crab,4,Main
237,Jonathan Lobo Melamed,Dimir Rogues,1,2,"Valki, God of Lies",2,Main
237,Jonathan Lobo Melamed,Dimir Rogues,1,2,Merfolk Windrobber,3,Main
237,Jonathan Lobo Melamed,Dimir Rogues,1,2,Fabled Passage,4,Main
237,Jonathan Lobo Melamed,Dimir Rogues,1,2,Zagoth Triome,2,Main
237,Jonathan Lobo Melamed,Dimir Rogues,1,2,Of One Mind,2,Main
237,Jonathan Lobo Melamed,Dimir Rogues,1,2,Didn't Say Please,1,Main
237,Jonathan Lobo Melamed,Dimir Rogues,1,2,Riverglide Pathway,2,Main
237,Jonathan Lobo Melamed,Dimir Rogues,1,2,Blightstep Pathway,1,Main
237,Jonathan Lobo Melamed,Dimir Rogues,1,2,Disdainful Stroke,2,Sideboard
237,Jonathan Lobo Melamed,Dimir Rogues,1,2,Skyclave Shade,3,Sideboard
237,Jonathan Lobo Melamed,Dimir Rogues,1,2,Cling to Dust,2,Sideboard
237,Jonathan Lobo Melamed,Dimir Rogues,1,2,Lullmage's Domination,1,Sideboard
237,Jonathan Lobo Melamed,Dimir Rogues,1,2,Mystical Dispute,3,Sideboard
237,Jonathan Lobo Melamed,Dimir Rogues,1,2,Lurrus of the Dream-Den,1,Sideboard
237,Jonathan Lobo Melamed,Dimir Rogues,1,2,Crippling Fear,2,Sideboard
237,Jonathan Lobo Melamed,Dimir Rogues,1,2,Bloodchief's Thirst,1,Sideboard
238,Nils Westgardh,Mono-White Aggro,0,3,Alseid of Life's Bounty,4,Main
238,Nils Westgardh,Mono-White Aggro,0,3,Giant Killer,2,Main
238,Nils Westgardh,Mono-White Aggro,0,3,"Halvar, God of Battle",3,Main
238,Nils Westgardh,Mono-White Aggro,0,3,Luminarch Aspirant,4,Main
238,Nils Westgardh,Mono-White Aggro,0,3,Seasoned Hallowblade,4,Main
238,Nils Westgardh,Mono-White Aggro,0,3,Selfless Savior,4,Main
238,Nils Westgardh,Mono-White Aggro,0,3,Skyclave Apparition,4,Main
238,Nils Westgardh,Mono-White Aggro,0,3,Usher of the Fallen,3,Main
238,Nils Westgardh,Mono-White Aggro,0,3,Maul of the Skyclaves,4,Main
238,Nils Westgardh,Mono-White Aggro,0,3,Faceless Haven,4,Main
238,Nils Westgardh,Mono-White Aggro,0,3, Snow-Covered Plains,18,Main
238,Nils Westgardh,Mono-White Aggro,0,3,"Reidane, God of the Worthy",2,Main
238,Nils Westgardh,Mono-White Aggro,0,3,Sentinel's Eyes,2,Main
238,Nils Westgardh,Mono-White Aggro,0,3,Archon of Absolution,1,Main
238,Nils Westgardh,Mono-White Aggro,0,3,Castle Ardenvale,1,Main
238,Nils Westgardh,Mono-White Aggro,0,3,Drannith Magistrate,3,Sideboard
238,Nils Westgardh,Mono-White Aggro,0,3,Archon of Absolution,3,Sideboard
238,Nils Westgardh,Mono-White Aggro,0,3,Soul-Guide Lantern,2,Sideboard
238,Nils Westgardh,Mono-White Aggro,0,3,Glass Casket,4,Sideboard
238,Nils Westgardh,Mono-White Aggro,0,3,"Reidane, God of the Worthy",1,Sideboard
238,Nils Westgardh,Mono-White Aggro,0,3,Giant Killer,2,Sideboard
239,ruuchu #02327,Boros Aggro,0,3,Bonecrusher Giant,4,Main
239,ruuchu #02327,Boros Aggro,0,3,Embercleave,2,Main
239,ruuchu #02327,Boros Aggro,0,3,Emeria's Call,2,Main
239,ruuchu #02327,Boros Aggro,0,3,Giant Killer,2,Main
239,ruuchu #02327,Boros Aggro,0,3,Goldspan Dragon,2,Main
239,ruuchu #02327,Boros Aggro,0,3,Luminarch Aspirant,4,Main
239,ruuchu #02327,Boros Aggro,0,3,Maul of the Skyclaves,2,Main
239,ruuchu #02327,Boros Aggro,0,3,Mountain,7,Main
239,ruuchu #02327,Boros Aggro,0,3,Needleverge Pathway,4,Main
239,ruuchu #02327,Boros Aggro,0,3,Plains,7,Main
239,ruuchu #02327,Boros Aggro,0,3,Seasoned Hallowblade,4,Main
239,ruuchu #02327,Boros Aggro,0,3,Selfless Savior,4,Main
239,ruuchu #02327,Boros Aggro,0,3,Shatterskull Smashing,2,Main
239,ruuchu #02327,Boros Aggro,0,3,Shepherd of the Flock,4,Main
239,ruuchu #02327,Boros Aggro,0,3,Showdown of the Skalds,4,Main
239,ruuchu #02327,Boros Aggro,0,3,Temple of Triumph,2,Main
239,ruuchu #02327,Boros Aggro,0,3,Usher of the Fallen,4,Main
239,ruuchu #02327,Boros Aggro,0,3,Baneslayer Angel,2,Sideboard
239,ruuchu #02327,Boros Aggro,0,3,"Elspeth, Sun's Nemesis",1,Sideboard
239,ruuchu #02327,Boros Aggro,0,3,Fight as One,3,Sideboard
239,ruuchu #02327,Boros Aggro,0,3,Giant Killer,2,Sideboard
239,ruuchu #02327,Boros Aggro,0,3,Glass Casket,3,Sideboard
239,ruuchu #02327,Boros Aggro,0,3,Mythos of Vadrok,1,Sideboard
239,ruuchu #02327,Boros Aggro,0,3,Ox of Agonas,1,Sideboard
239,ruuchu #02327,Boros Aggro,0,3,"Reidane, God of the Worthy",2,Sideboard
240,ToKsiK_tv,Gruul Adventures,0,3,Bonecrusher Giant,4,Main
240,ToKsiK_tv,Gruul Adventures,0,3,Questing Beast,2,Main
240,ToKsiK_tv,Gruul Adventures,0,3,Brushfire Elemental,4,Main
240,ToKsiK_tv,Gruul Adventures,0,3,Edgewall Innkeeper,4,Main
240,ToKsiK_tv,Gruul Adventures,0,3,Goldspan Dragon,4,Main
240,ToKsiK_tv,Gruul Adventures,0,3,Lovestruck Beast,4,Main
240,ToKsiK_tv,Gruul Adventures,0,3,Rimrock Knight,4,Main
240,ToKsiK_tv,Gruul Adventures,0,3,Unleash Fury,3,Main
240,ToKsiK_tv,Gruul Adventures,0,3,Kazandu Mammoth,3,Main
240,ToKsiK_tv,Gruul Adventures,0,3,Embercleave,3,Main
240,ToKsiK_tv,Gruul Adventures,0,3,Snakeskin Veil,3,Main
240,ToKsiK_tv,Gruul Adventures,0,3,Cragcrown Pathway,4,Main
240,ToKsiK_tv,Gruul Adventures,0,3,Fabled Passage,4,Main
240,ToKsiK_tv,Gruul Adventures,0,3,Mountain,8,Main
240,ToKsiK_tv,Gruul Adventures,0,3,Forest,6,Main
240,ToKsiK_tv,Gruul Adventures,0,3,"Toski, Bearer of Secrets",1,Sideboard
240,ToKsiK_tv,Gruul Adventures,0,3,Fire Prophecy,3,Sideboard
240,ToKsiK_tv,Gruul Adventures,0,3,Roiling Vortex,3,Sideboard
240,ToKsiK_tv,Gruul Adventures,0,3,Soul Sear,2,Sideboard
240,ToKsiK_tv,Gruul Adventures,0,3,Heroic Intervention,2,Sideboard
240,ToKsiK_tv,Gruul Adventures,0,3,Scavenging Ooze,2,Sideboard
240,ToKsiK_tv,Gruul Adventures,0,3,Thrashing Brontodon,2,Sideboard
241,Nicholas Paquette,Mono-Red Aggro,0,3,"Anax, Hardened in the Forge",4,Main
241,Nicholas Paquette,Mono-Red Aggro,0,3,Bonecrusher Giant,4,Main
241,Nicholas Paquette,Mono-Red Aggro,0,3,Castle Embereth,2,Main
241,Nicholas Paquette,Mono-Red Aggro,0,3,Embercleave,3,Main
241,Nicholas Paquette,Mono-Red Aggro,0,3,Faceless Haven,4,Main
241,Nicholas Paquette,Mono-Red Aggro,0,3,Fervent Champion,4,Main
241,Nicholas Paquette,Mono-Red Aggro,0,3,Fireblade Charger,4,Main
241,Nicholas Paquette,Mono-Red Aggro,0,3,Goldspan Dragon,3,Main
241,Nicholas Paquette,Mono-Red Aggro,0,3,Phoenix of Ash,1,Main
241,Nicholas Paquette,Mono-Red Aggro,0,3,Rimrock Knight,3,Main
241,Nicholas Paquette,Mono-Red Aggro,0,3,Robber of the Rich,4,Main
241,Nicholas Paquette,Mono-Red Aggro,0,3, Snow-Covered Mountain,18,Main
241,Nicholas Paquette,Mono-Red Aggro,0,3,"Torbran, Thane of Red Fell",2,Main
241,Nicholas Paquette,Mono-Red Aggro,0,3,Shatterskull Smashing,1,Main
241,Nicholas Paquette,Mono-Red Aggro,0,3,Frost Bite,3,Main
241,Nicholas Paquette,Mono-Red Aggro,0,3,Ox of Agonas,2,Sideboard
241,Nicholas Paquette,Mono-Red Aggro,0,3,Phoenix of Ash,2,Sideboard
241,Nicholas Paquette,Mono-Red Aggro,0,3,Opportunistic Dragon,2,Sideboard
241,Nicholas Paquette,Mono-Red Aggro,0,3,Scorching Dragonfire,2,Sideboard
241,Nicholas Paquette,Mono-Red Aggro,0,3,Soul Sear,2,Sideboard
241,Nicholas Paquette,Mono-Red Aggro,0,3,Shredded Sails,1,Sideboard
241,Nicholas Paquette,Mono-Red Aggro,0,3,The Akroan War,2,Sideboard
241,Nicholas Paquette,Mono-Red Aggro,0,3,Embercleave,1,Sideboard
241,Nicholas Paquette,Mono-Red Aggro,0,3,Dragonkin Berserker,1,Sideboard
242,Owen Huisman,Boros Aggro,0,3,Youthful Valkyrie,4,Main
242,Owen Huisman,Boros Aggro,0,3,Righteous Valkyrie,4,Main
242,Owen Huisman,Boros Aggro,0,3,Legion Angel,1,Main
242,Owen Huisman,Boros Aggro,0,3,Showdown of the Skalds,4,Main
242,Owen Huisman,Boros Aggro,0,3,Luminarch Aspirant,4,Main
242,Owen Huisman,Boros Aggro,0,3,Skyclave Apparition,3,Main
242,Owen Huisman,Boros Aggro,0,3,Frost Bite,4,Main
242,Owen Huisman,Boros Aggro,0,3,Starnheim Unleashed,4,Main
242,Owen Huisman,Boros Aggro,0,3,Speaker of the Heavens,4,Main
242,Owen Huisman,Boros Aggro,0,3,"Halvar, God of Battle",2,Main
242,Owen Huisman,Boros Aggro,0,3,Shadowspear,1,Main
242,Owen Huisman,Boros Aggro,0,3,Needleverge Pathway,4,Main
242,Owen Huisman,Boros Aggro,0,3,Faceless Haven,3,Main
242,Owen Huisman,Boros Aggro,0,3, Snow-Covered Plains,12,Main
242,Owen Huisman,Boros Aggro,0,3,Snow-Covered Mountain,6,Main
242,Owen Huisman,Boros Aggro,0,3,Legion Angel,3,Sideboard
242,Owen Huisman,Boros Aggro,0,3,Roiling Vortex,4,Sideboard
242,Owen Huisman,Boros Aggro,0,3,Skyclave Apparition,1,Sideboard
242,Owen Huisman,Boros Aggro,0,3,"Reidane, God of the Worthy",2,Sideboard
242,Owen Huisman,Boros Aggro,0,3,Phoenix of Ash,2,Sideboard
242,Owen Huisman,Boros Aggro,0,3,"Elspeth, Sun's Nemesis",1,Sideboard
242,Owen Huisman,Boros Aggro,0,3,Baneslayer Angel,2,Sideboard
243,Brandon Cartlidge,Sultai Ultimatum,0,3,Burning-Rune Demon,1,Main
243,Brandon Cartlidge,Sultai Ultimatum,0,3,"Valki, God of Lies",1,Main
243,Brandon Cartlidge,Sultai Ultimatum,0,3,"Vorinclex, Monstrous Raider",1,Main
243,Brandon Cartlidge,Sultai Ultimatum,0,3,Alrund's Epiphany,2,Main
243,Brandon Cartlidge,Sultai Ultimatum,0,3,Bala Ged Recovery,1,Main
243,Brandon Cartlidge,Sultai Ultimatum,0,3,Cultivate,4,Main
243,Brandon Cartlidge,Sultai Ultimatum,0,3,Emergent Ultimatum,4,Main
243,Brandon Cartlidge,Sultai Ultimatum,0,3,Extinction Event,2,Main
243,Brandon Cartlidge,Sultai Ultimatum,0,3,Migration Path,2,Main
243,Brandon Cartlidge,Sultai Ultimatum,0,3,Shark Typhoon,1,Main
243,Brandon Cartlidge,Sultai Ultimatum,0,3,Shadows' Verdict,2,Main
243,Brandon Cartlidge,Sultai Ultimatum,0,3,Soul Shatter,1,Main
243,Brandon Cartlidge,Sultai Ultimatum,0,3,Eliminate,2,Main
243,Brandon Cartlidge,Sultai Ultimatum,0,3,Heartless Act,4,Main
243,Brandon Cartlidge,Sultai Ultimatum,0,3,Bloodchief's Thirst,3,Main
243,Brandon Cartlidge,Sultai Ultimatum,0,3,Blood on the Snow,1,Main
243,Brandon Cartlidge,Sultai Ultimatum,0,3,Mazemind Tome,2,Main
243,Brandon Cartlidge,Sultai Ultimatum,0,3,Binding the Old Gods,4,Main
243,Brandon Cartlidge,Sultai Ultimatum,0,3,Elspeth's Nightmare,2,Main
243,Brandon Cartlidge,Sultai Ultimatum,0,3,Kiora Bests the Sea God,1,Main
243,Brandon Cartlidge,Sultai Ultimatum,0,3,Omen of the Sea,4,Main
243,Brandon Cartlidge,Sultai Ultimatum,0,3,Barkchannel Pathway,4,Main
243,Brandon Cartlidge,Sultai Ultimatum,0,3,Castle Locthwain,1,Main
243,Brandon Cartlidge,Sultai Ultimatum,0,3,Clearwater Pathway,4,Main
243,Brandon Cartlidge,Sultai Ultimatum,0,3,Cragcrown Pathway,1,Main
243,Brandon Cartlidge,Sultai Ultimatum,0,3,Darkbore Pathway,4,Main
243,Brandon Cartlidge,Sultai Ultimatum,0,3,Fabled Passage,4,Main
243,Brandon Cartlidge,Sultai Ultimatum,0,3,Snow-Covered Forest,4,Main
243,Brandon Cartlidge,Sultai Ultimatum,0,3,Snow-Covered Island,3,Main
